imdbid,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $),bechdel
tt6513120,Fighting with My Family,2019,PG-13,108 min,"Biography, Comedy, Drama",7.1,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,Stephen Merchant,/name/nm0580351/,"Dwayne Johnson, 
Lena Headey, 
Vince Vaughn, 
Florence Pugh","/name/nm0425005/,/name/nm0372176/,/name/nm0000681/,/name/nm6073955/",83212.0,22958886.0,3
tt1390411,In the Heart of the Sea,2015,PG-13,122 min,"Action, Adventure, Biography",6.9,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",Ron Howard,/name/nm0000165/,"Chris Hemsworth, 
Cillian Murphy, 
Brendan Gleeson, 
Ben Whishaw","/name/nm1165110/,/name/nm0614165/,/name/nm0322407/,/name/nm0924210/",142036.0,25020758.0,1
tt1542344,127 Hours,2010,R,94 min,"Biography, Drama",7.5,"A mountain climber becomes trapped under a boulder while canyoneering alone near Moab, Utah and resorts to desperate measures in order to survive.",Danny Boyle,/name/nm0000965/,"James Franco, 
Amber Tamblyn, 
Kate Mara, 
Sean Bott","/name/nm0290556/,/name/nm0848554/,/name/nm0544718/,/name/nm2505304/",382970.0,18335230.0,3
tt9115530,The Eyes of Tammy Faye,2021,PG-13,126 min,"Biography, Drama, Romance",6.6,"An intimate look at the extraordinary rise, fall and redemption of televangelist Tammy Faye Bakker.",Michael Showalter,/name/nm0795290/,"Jessica Chastain, 
Andrew Garfield, 
Cherry Jones, 
Vincent D'Onofrio","/name/nm1567113/,/name/nm1940449/,/name/nm0427728/,/name/nm0000352/",35387.0,,3
tt10618286,Mank,2020,R,131 min,"Biography, Comedy, Drama",6.8,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane (1941).,David Fincher,/name/nm0000399/,"Gary Oldman, 
Amanda Seyfried, 
Lily Collins, 
Tom Pelphrey","/name/nm0000198/,/name/nm1086543/,/name/nm2934314/,/name/nm1670601/",77388.0,,1
tt1327773,The Butler,2013,PG-13,132 min,"Biography, Drama",7.2,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",Lee Daniels,/name/nm0200005/,"Forest Whitaker, 
Oprah Winfrey, 
John Cusack, 
Jane Fonda","/name/nm0001845/,/name/nm0001856/,/name/nm0000131/,/name/nm0000404/",116914.0,116632095.0,3
tt3521126,The Disaster Artist,2017,R,104 min,"Biography, Comedy, Drama",7.3,"When Greg Sestero, an aspiring film actor, meets the weird and mysterious Tommy Wiseau in an acting class, they form a unique friendship and travel to Hollywood to make their dreams come true.",James Franco,/name/nm0290556/,"James Franco, 
Dave Franco, 
Ari Graynor, 
Seth Rogen","/name/nm0290556/,/name/nm2002649/,/name/nm0310966/,/name/nm0736622/",156913.0,21120616.0,3
tt2305051,Wild,2014,R,115 min,"Adventure, Biography, Drama",7.1,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",Jean-Marc Vallée,/name/nm0885249/,"Reese Witherspoon, 
Laura Dern, 
Gaby Hoffmann, 
Michiel Huisman","/name/nm0000702/,/name/nm0000368/,/name/nm0000451/,/name/nm0401264/",131453.0,37880356.0,3
tt12536294,Spencer,2021,R,117 min,"Biography, Drama",6.6,"Diana Spencer, struggling with mental-health problems during her Christmas holidays with the Royal Family at their Sandringham estate in Norfolk, England, decides to end her decade-long marriage to Prince Charles.",Pablo Larraín,/name/nm1883257/,"Kristen Stewart, 
Timothy Spall, 
Sally Hawkins, 
Jack Nielen","/name/nm0829576/,/name/nm0001758/,/name/nm1020089/,/name/nm12670642/",70857.0,,3
tt1212428,The Lost City of Z,2016,PG-13,141 min,"Adventure, Biography, Drama",6.6,"A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s.",James Gray,/name/nm0336695/,"Charlie Hunnam, 
Robert Pattinson, 
Sienna Miller, 
Tom Holland","/name/nm0402271/,/name/nm1500155/,/name/nm1092227/,/name/nm4043618/",93646.0,8580410.0,1
tt7549996,Judy,2019,PG-13,118 min,"Biography, Drama, Music",6.8,Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,Rupert Goold,/name/nm3734458/,"Renée Zellweger, 
Jessie Buckley, 
Finn Wittrock, 
Rufus Sewell","/name/nm0000250/,/name/nm2976580/,/name/nm1587729/,/name/nm0001722/",52059.0,,3
tt9130508,Cherry,2021,R,142 min,"Biography, Crime, Drama",6.6,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.","Anthony Russo, 
Joe Russo",/name/nm0751577/,"Tom Holland, 
Ciara Bravo, 
Jack Reynor, 
Forrest Goodluck","/name/nm0751648/,/name/nm4043618/,/name/nm2731980/,/name/nm2930503/,/name/nm5569442/",33713.0,,0
tt1135503,Julie & Julia,2009,PG-13,123 min,"Biography, Drama, Romance",7.0,Julia Child's story of her start in the cooking profession is intertwined with blogger Julie Powell's 2002 challenge to cook all the recipes in Child's first book.,Nora Ephron,/name/nm0001188/,"Amy Adams, 
Meryl Streep, 
Chris Messina, 
Stanley Tucci","/name/nm0010736/,/name/nm0000658/,/name/nm0582149/,/name/nm0001804/",122602.0,94125426.0,3
tt7983894,Ammonite,2020,R,120 min,"Biography, Drama, History",6.5,"1840s England, acclaimed but overlooked fossil hunter Mary Anning and a young woman sent to convalesce by the sea develop an intense relationship, altering both of their lives forever.",Francis Lee,/name/nm0497274/,"Kate Winslet, 
Saoirse Ronan, 
Gemma Jones, 
James McArdle","/name/nm0000701/,/name/nm1519680/,/name/nm0428121/,/name/nm4574630/",19688.0,,3
tt1426329,Lovelace,2013,R,93 min,"Biography, Drama",6.2,"The story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband before taking control of her life.","Rob Epstein, 
Jeffrey Friedman",/name/nm0258531/,"Amanda Seyfried, 
Peter Sarsgaard, 
Sharon Stone, 
Juno Temple","/name/nm0295243/,/name/nm1086543/,/name/nm0765597/,/name/nm0000232/,/name/nm1017334/",41492.0,356582.0,3
tt1220719,Ip Man,2008,R,106 min,"Action, Biography, Drama",8.0,"During the Japanese invasion of China, a wealthy martial artist is forced to leave his home when his city is occupied. With little means of providing for themselves, Ip Man and the remaining members of the city must find a way to survive.",Wilson Yip,/name/nm0948159/,"Donnie Yen, 
Simon Yam, 
Siu-Wong Fan, 
Ka-Tung Lam","/name/nm0947447/,/name/nm0945189/,/name/nm0266658/,/name/nm0482628/",226506.0,,0
tt4669788,On the Basis of Sex,2018,PG-13,120 min,"Biography, Drama",7.1,"The true story of Ruth Bader Ginsburg, her struggles for equal rights, and the early cases of a historic career that lead to her nomination and confirmation as U.S. Supreme Court Associate Justice.",Mimi Leder,/name/nm0001460/,"Felicity Jones, 
Armie Hammer, 
Justin Theroux, 
Sam Waterston","/name/nm0428065/,/name/nm2309517/,/name/nm0857620/,/name/nm0001832/",35645.0,24622687.0,3
tt7008872,Boy Erased,2018,R,115 min,"Biography, Drama",6.9,The son of a Baptist preacher unwillingly participates in a church-supported gay conversion program after being forcibly outed to his parents.,Joel Edgerton,/name/nm0249291/,"Lucas Hedges, 
Nicole Kidman, 
Joel Edgerton, 
Russell Crowe","/name/nm2348627/,/name/nm0000173/,/name/nm0249291/,/name/nm0000128/",39909.0,6788692.0,1
tt4761112,The Mauritanian,2021,R,129 min,"Biography, Drama, Thriller",7.4,Mohamedou Ould Slahi fights for freedom after being detained and imprisoned without charge by the U.S. Government for years.,Kevin Macdonald,/name/nm0531817/,"Tahar Rahim, 
Nouhe Hamady Bari, 
Saadna Hamoud, 
Mohamed Yeslem Mousse","/name/nm2588665/,/name/nm12366935/,/name/nm12366936/,/name/nm12366937/",53636.0,,3
tt1571222,A Dangerous Method,2011,R,99 min,"Biography, Drama, Romance",6.4,A look at how the intense relationship between Carl Jung and Sigmund Freud gives birth to psychoanalysis.,David Cronenberg,/name/nm0000343/,"Michael Fassbender, 
Keira Knightley, 
Viggo Mortensen, 
Vincent Cassel","/name/nm1055413/,/name/nm0461136/,/name/nm0001557/,/name/nm0001993/",105244.0,5702083.0,3
tt8236336,The Report,2019,R,119 min,"Biography, Crime, Drama",7.2,"Idealistic Senate staffer Daniel J. Jones, tasked by his boss to lead an investigation into the CIA's post 9/11 Detention and Interrogation Program, uncovers shocking secrets.",Scott Z. Burns,/name/nm1994243/,"Adam Driver, 
Annette Bening, 
Jon Hamm, 
Ted Levine","/name/nm3485845/,/name/nm0000906/,/name/nm0358316/,/name/nm0505971/",45447.0,,0
tt2328900,Mary Queen of Scots,2018,R,124 min,"Biography, Drama, History",6.3,"Mary Stuart's (Saoirse Ronan's) attempt to overthrow her cousin Elizabeth I (Margot Robbie), Queen of England, finds her condemned to years of imprisonment before facing execution.",Josie Rourke,/name/nm6066050/,"Saoirse Ronan, 
Margot Robbie, 
Jack Lowden, 
Joe Alwyn","/name/nm1519680/,/name/nm3053338/,/name/nm4110963/,/name/nm7153679/",52184.0,16468499.0,3
tt1355683,Black Mass,2015,R,123 min,"Biography, Crime, Drama",6.9,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",Scott Cooper,/name/nm0178376/,"Johnny Depp, 
Benedict Cumberbatch, 
Dakota Johnson, 
Joel Edgerton","/name/nm0000136/,/name/nm1212722/,/name/nm0424848/,/name/nm0249291/",184323.0,62575678.0,1
tt1100089,Foxcatcher,2014,R,134 min,"Biography, Drama, History",7.0,"U.S. Olympic wrestling champions and brothers Mark Schultz and Dave Schultz join ""Team Foxcatcher"", led by eccentric multi-millionaire John du Pont, as they train for the 1988 Olympic Games in Seoul, South Korea, but John's self-destructive behavior threatens to consume them all.",Bennett Miller,/name/nm0587955/,"Steve Carell, 
Channing Tatum, 
Mark Ruffalo, 
Vanessa Redgrave","/name/nm0136797/,/name/nm1475594/,/name/nm0749263/,/name/nm0000603/",144686.0,12096300.0,1
tt1667355,3096 Tage,2013,,111 min,"Biography, Crime, Drama",6.5,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the factual case of Natascha Kampusch.,Sherry Hormann,/name/nm0394776/,"Antonia Campbell-Hughes, 
Thure Lindhardt, 
Amelia Pidgeon, 
Trine Dyrholm","/name/nm2063982/,/name/nm0511892/,/name/nm5011427/,/name/nm0245988/",14849.0,,3
tt2140373,Saving Mr. Banks,2013,PG-13,125 min,"Biography, Comedy, Drama",7.5,"Author P.L. Travers reflects on her childhood after reluctantly meeting with Walt Disney, who seeks to adapt her Mary Poppins books for the big screen.",John Lee Hancock,/name/nm0359387/,"Emma Thompson, 
Tom Hanks, 
Annie Rose Buckley, 
Colin Farrell","/name/nm0000668/,/name/nm0000158/,/name/nm4003520/,/name/nm0268199/",164658.0,83301580.0,3
tt2446980,Joy,2015,PG-13,124 min,"Biography, Drama",6.6,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",David O. Russell,/name/nm0751102/,"Jennifer Lawrence, 
Robert De Niro, 
Bradley Cooper, 
Edgar Ramírez","/name/nm2225369/,/name/nm0000134/,/name/nm0177896/,/name/nm1183149/",139198.0,56451232.0,3
tt1017451,The Runaways,2010,R,106 min,"Biography, Drama, Music",6.5,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,Floria Sigismondi,/name/nm0797455/,"Kristen Stewart, 
Dakota Fanning, 
Michael Shannon, 
Stella Maeve","/name/nm0829576/,/name/nm0266824/,/name/nm0788335/,/name/nm1886524/",49776.0,3571735.0,3
tt2080374,Steve Jobs,2015,R,122 min,"Biography, Drama",7.2,"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac.",Danny Boyle,/name/nm0000965/,"Michael Fassbender, 
Kate Winslet, 
Seth Rogen, 
Jeff Daniels","/name/nm1055413/,/name/nm0000701/,/name/nm0736622/,/name/nm0001099/",172006.0,17766658.0,3
tt2378507,The Glass Castle,2017,PG-13,127 min,"Biography, Drama",7.1,A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.,Destin Daniel Cretton,/name/nm2308774/,"Brie Larson, 
Woody Harrelson, 
Naomi Watts, 
Ella Anderson","/name/nm0488953/,/name/nm0000437/,/name/nm0915208/,/name/nm3993221/",34764.0,17273059.0,3
tt2404425,Woman in Gold,2015,PG-13,109 min,"Biography, Drama, History",7.3,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",Simon Curtis,/name/nm0193508/,"Helen Mirren, 
Ryan Reynolds, 
Daniel Brühl, 
Katie Holmes","/name/nm0000545/,/name/nm0005351/,/name/nm0117709/,/name/nm0005017/",60362.0,33305037.0,3
tt3774114,Snowden,2016,R,134 min,"Biography, Crime, Drama",7.3,"The NSA's illegal surveillance techniques are leaked to the public by one of the agency's employees, Edward Snowden, in the form of thousands of classified documents distributed to the press.",Oliver Stone,/name/nm0000231/,"Joseph Gordon-Levitt, 
Shailene Woodley, 
Melissa Leo, 
Zachary Quinto","/name/nm0330687/,/name/nm0940362/,/name/nm0502425/,/name/nm0704270/",155181.0,21587519.0,1
tt1007029,The Iron Lady,2011,PG-13,105 min,"Biography, Drama",6.4,"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene.",Phyllida Lloyd,/name/nm1630273/,"Meryl Streep, 
Jim Broadbent, 
Richard E. Grant, 
Susan Brown","/name/nm0000658/,/name/nm0000980/,/name/nm0001290/,/name/nm0114742/",110885.0,30017992.0,3
tt2452150,Respect,2021,PG-13,145 min,"Biography, Drama, Music",6.6,"Following the rise of Aretha Franklin's career from a child singing in her father's church's choir to her international superstardom, RESPECT is the remarkable true story of the music icon's journey to find her voice.",Liesl Tommy,/name/nm8217935/,"Jennifer Hudson, 
Forest Whitaker, 
Marlon Wayans, 
Tituss Burgess","/name/nm1617685/,/name/nm0001845/,/name/nm0005541/,/name/nm4270695/",15886.0,,3
tt1355631,The Infiltrator,2016,R,127 min,"Biography, Crime, Drama",7.0,A U.S. Customs official uncovers a money laundering scheme involving Colombian drug lord Pablo Escobar.,Brad Furman,/name/nm1026778/,"Bryan Cranston, 
John Leguizamo, 
Diane Kruger, 
Amy Ryan","/name/nm0186505/,/name/nm0000491/,/name/nm1208167/,/name/nm0752407/",75523.0,15425870.0,3
tt5294550,All the Money in the World,2017,R,132 min,"Biography, Crime, Drama",6.8,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,Ridley Scott,/name/nm0000631/,"Michelle Williams, 
Christopher Plummer, 
Mark Wahlberg, 
Romain Duris","/name/nm0931329/,/name/nm0001626/,/name/nm0000242/,/name/nm0244151/",87053.0,25106315.0,2
tt3553442,Whiskey Tango Foxtrot,2016,R,112 min,"Biography, Comedy, Drama",6.6,A journalist recounts her wartime coverage in Afghanistan.,"Glenn Ficarra, 
John Requa",/name/nm0275629/,"Tina Fey, 
Margot Robbie, 
Martin Freeman, 
Alfred Molina","/name/nm0720135/,/name/nm0275486/,/name/nm3053338/,/name/nm0293509/,/name/nm0000547/",53795.0,23049575.0,3
tt2013293,The Wind Rises,2013,PG-13,126 min,"Animation, Biography, Drama",7.7,"A look at the life of Jiro Horikoshi, the man who designed Japanese fighter planes during World War II.",Hayao Miyazaki,/name/nm0594503/,"Hideaki Anno, 
Hidetoshi Nishijima, 
Miori Takimoto, 
Masahiko Nishimura","/name/nm0030417/,/name/nm0632689/,/name/nm3768523/,/name/nm0632761/",88775.0,5209580.0,3
tt10083340,Gangubai Kathiawadi,2022,TV-MA,152 min,"Biography, Crime, Drama",7.8,"Duped and sold to a brothel, a young woman fearlessly reclaims her power, using underworld connections to preside over the world she was once a pawn in.",Sanjay Leela Bhansali,/name/nm0080220/,"Alia Bhatt, 
Shantanu Maheshwari, 
Vijay Raaz, 
Indira Tiwari","/name/nm1017633/,/name/nm8374266/,/name/nm0704694/,/name/nm4987678/",57151.0,,3
tt1126590,Big Eyes,2014,PG-13,106 min,"Biography, Crime, Drama",7.0,"A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",Tim Burton,/name/nm0000318/,"Amy Adams, 
Christoph Waltz, 
Danny Huston, 
Krysten Ritter","/name/nm0010736/,/name/nm0910607/,/name/nm0396812/,/name/nm1269983/",95355.0,14479776.0,3
tt1057500,Invictus,2009,PG-13,134 min,"Action, Biography, Drama",7.3,"Nelson Mandela, in his first term as President of South Africa, initiates a unique venture to unite the Apartheid-torn land: enlist the national rugby team on a mission to win the 1995 Rugby World Cup.",Clint Eastwood,/name/nm0000142/,"Morgan Freeman, 
Matt Damon, 
Tony Kgoroge, 
Patrick Mofokeng","/name/nm0000151/,/name/nm0000354/,/name/nm0450961/,/name/nm0595680/",162293.0,37491364.0,1
tt1596346,Soul Surfer,2011,PG,112 min,"Biography, Drama, Family",7.0,Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,Sean McNamara,/name/nm0573732/,"AnnaSophia Robb, 
Dennis Quaid, 
Helen Hunt, 
Carrie Underwood","/name/nm1455681/,/name/nm0000598/,/name/nm0000166/,/name/nm1863227/",50696.0,43853424.0,3
tt4995540,Being the Ricardos,2021,R,131 min,"Biography, Drama",6.5,Follows Lucy and Desi as they face a crisis that could end their careers and another that could end their marriage.,Aaron Sorkin,/name/nm0815070/,"Nicole Kidman, 
Javier Bardem, 
J.K. Simmons, 
Nina Arianda","/name/nm0000173/,/name/nm0000849/,/name/nm0799777/,/name/nm3616206/",42520.0,,3
tt2132285,The Bling Ring,2013,R,90 min,"Biography, Crime, Drama",5.6,"Inspired by actual events, a group of fame-obsessed teenagers use the internet to track celebrities' whereabouts in order to rob their homes.",Sofia Coppola,/name/nm0001068/,"Katie Chang, 
Israel Broussard, 
Emma Watson, 
Claire Julien","/name/nm4583512/,/name/nm3441152/,/name/nm0914612/,/name/nm4903197/",89154.0,5841046.0,3
tt1013753,Milk,2008,R,128 min,"Biography, Drama, History",7.5,"The story of Harvey Milk, and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.",Gus Van Sant,/name/nm0001814/,"Sean Penn, 
Josh Brolin, 
Emile Hirsch, 
Diego Luna","/name/nm0000576/,/name/nm0000982/,/name/nm0386472/,/name/nm0526019/",175094.0,31841299.0,1
tt3361792,Tolkien,2019,PG-13,112 min,"Biography, Drama, Romance",6.8,"The formative years of the orphaned author J.R.R. Tolkien as he finds friendship, love and artistic inspiration among a group of fellow outcasts at school.",Dome Karukoski,/name/nm1933648/,"Nicholas Hoult, 
Lily Collins, 
Colm Meaney, 
Derek Jacobi","/name/nm0396558/,/name/nm2934314/,/name/nm0000538/,/name/nm0001394/",42613.0,4535154.0,2
tt1020072,Selma,2014,PG-13,128 min,"Biography, Drama, History",7.5,"A chronicle of Dr. Martin Luther King, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",Ava DuVernay,/name/nm1148550/,"David Oyelowo, 
Carmen Ejogo, 
Oprah Winfrey, 
Tom Wilkinson","/name/nm0654648/,/name/nm0252238/,/name/nm0001856/,/name/nm0929489/",92791.0,52076908.0,3
tt7698468,A Call to Spy,2019,PG-13,123 min,"Biography, Crime, Drama",6.6,"In the beginning of WWII, with Britain becoming desperate, Churchill orders his new spy agency - SOE - to recruit and train women as spies.",Lydia Dean Pilcher,/name/nm0212990/,"Sarah Megan Thomas, 
Stana Katic, 
Radhika Apte, 
Linus Roache","/name/nm2353338/,/name/nm1065664/,/name/nm2331000/,/name/nm0730070/",8496.0,,3
tt4669296,Lords of Chaos,2018,R,118 min,"Biography, Drama, Horror",6.6,A teenager's quest to launch Norwegian Black Metal in Oslo in the early 1990s results in a very violent outcome.,Jonas Åkerlund,/name/nm0959774/,"Rory Culkin, 
Emory Cohen, 
Jack Kilmer, 
Sky Ferreira","/name/nm0191412/,/name/nm1710309/,/name/nm5451410/,/name/nm3650037/",16874.0,253184.0,0
tt3169706,Pride,2014,R,119 min,"Biography, Comedy, Drama",7.8,U.K. gay activists work to help miners during their lengthy strike of the National Union of Mineworkers in the summer of 1984.,Matthew Warchus,/name/nm0911334/,"Bill Nighy, 
Imelda Staunton, 
Dominic West, 
Paddy Considine","/name/nm0631490/,/name/nm0001767/,/name/nm0922035/,/name/nm0175916/",58779.0,,3
tt5437928,Colette,2018,R,111 min,"Biography, Drama, History",6.7,"Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.",Wash Westmoreland,/name/nm0922903/,"Keira Knightley, 
Fiona Shaw, 
Dominic West, 
Robert Pugh","/name/nm0461136/,/name/nm0789716/,/name/nm0922035/,/name/nm0700059/",24681.0,5137622.0,3
tt4005402,Colonia,2015,R,110 min,"Biography, Drama, History",7.0,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from.",Florian Gallenberger,/name/nm0302780/,"Emma Watson, 
Daniel Brühl, 
Michael Nyqvist, 
Richenda Carey","/name/nm0914612/,/name/nm0117709/,/name/nm0638824/,/name/nm0137028/",54968.0,,3
tt2076298,Ip Man 4: The Finale,2019,Not Rated,107 min,"Action, Biography, Drama",7.0,The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school.,Wilson Yip,/name/nm0948159/,"Donnie Yen, 
Scott Adkins, 
Danny Kwok-Kwan Chan, 
Vanness Wu","/name/nm0947447/,/name/nm0012078/,/name/nm2185928/,/name/nm1488865/",33663.0,3956031.0,3
tt2837574,The Old Man & the Gun,2018,PG-13,93 min,"Biography, Comedy, Crime",6.7,Based on the true story of Forrest Tucker and his audacious escape from San Quentin at the age of 70 to an unprecedented string of heists that confounded authorities and enchanted the public.,David Lowery,/name/nm1108007/,"Robert Redford, 
Casey Affleck, 
Sissy Spacek, 
Danny Glover","/name/nm0000602/,/name/nm0000729/,/name/nm0000651/,/name/nm0000418/",47359.0,11277120.0,1
tt2404181,Belle,2013,PG,100 min,"Biography, Drama, Romance",7.3,"The biracial daughter, Dido Elizabeth Belle (Gugu Mbatha-Raw), of Royal Navy Captain Sir John Lindsay (Matthew Goode) is raised by aristocratic Great-uncle Lord William Murray, 1st Earl of Mansfield (Tom Wilkinson) in 18th century England.",Amma Asante,/name/nm1392994/,"Gugu Mbatha-Raw, 
Matthew Goode, 
Emily Watson, 
Miranda Richardson","/name/nm1813221/,/name/nm0328828/,/name/nm0001833/,/name/nm0001669/",31730.0,10726630.0,3
tt3203606,Trumbo,2015,R,124 min,"Biography, Drama",7.4,"In 1947, Dalton Trumbo was Hollywood's top screenwriter, until he and other artists were jailed and blacklisted for their political beliefs.",Jay Roach,/name/nm0005366/,"Bryan Cranston, 
Diane Lane, 
Helen Mirren, 
Louis C.K.","/name/nm0186505/,/name/nm0000178/,/name/nm0000545/,/name/nm0127373/",82620.0,7857741.0,3
tt6133130,Professor Marston & the Wonder Women,2017,R,108 min,"Biography, Drama, History",7.0,"The story of psychologist William Moulton Marston, and his polyamorous relationship with his wife and their mistress who would inspire his creation of the superheroine, Wonder Woman.",Angela Robinson,/name/nm1286340/,"Luke Evans, 
Rebecca Hall, 
Bella Heathcote, 
Connie Britton","/name/nm1812656/,/name/nm0356017/,/name/nm2757333/,/name/nm0110168/",27076.0,1585362.0,3
tt1759744,Charlie Says,2018,R,110 min,"Biography, Crime, Drama",5.9,The tragic tale of an all-American girl who was transformed into a cold-blooded killer in the summer of 1969.,Mary Harron,/name/nm0366004/,"Hannah Murray, 
Matt Smith, 
Sosie Bacon, 
Marianne Rendón","/name/nm2356940/,/name/nm1741002/,/name/nm1788739/,/name/nm8205766/",4982.0,39502.0,3
tt1596345,Pawn Sacrifice,2014,PG-13,115 min,"Biography, Drama, History",7.0,"Set during the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers and his own struggles as he challenges the Soviet Empire.",Edward Zwick,/name/nm0001880/,"Tobey Maguire, 
Liev Schreiber, 
Peter Sarsgaard, 
Michael Stuhlbarg","/name/nm0001497/,/name/nm0000630/,/name/nm0765597/,/name/nm0836121/",46880.0,2436062.0,1
tt2461150,Masterminds,2016,PG-13,95 min,"Biography, Comedy, Crime",5.8,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.,Jared Hess,/name/nm0381478/,"Zach Galifianakis, 
Kristen Wiig, 
Owen Wilson, 
Ross Kimball","/name/nm0302108/,/name/nm1325419/,/name/nm0005562/,/name/nm5155666/",56724.0,17356894.0,3
tt4595882,Can You Ever Forgive Me?,2018,R,106 min,"Biography, Comedy, Crime",7.1,"When Lee Israel falls out of step with current tastes, she turns her art form to deception.",Marielle Heller,/name/nm1716636/,"Melissa McCarthy, 
Richard E. Grant, 
Dolly Wells, 
Ben Falcone","/name/nm0565250/,/name/nm0001290/,/name/nm0920185/,/name/nm1229520/",53602.0,8803865.0,3
tt5074352,Dangal,2016,Not Rated,161 min,"Action, Biography, Drama",8.3,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,Nitesh Tiwari,/name/nm4318159/,"Aamir Khan, 
Sakshi Tanwar, 
Fatima Sana Shaikh, 
Sanya Malhotra","/name/nm0451148/,/name/nm2799219/,/name/nm0760778/,/name/nm7621667/",194701.0,12391761.0,3
tt1186830,Agora,2009,R,127 min,"Adventure, Biography, Drama",7.1,"A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy and mathematics professor Hypatia of Alexandria.",Alejandro Amenábar,/name/nm0024622/,"Rachel Weisz, 
Max Minghella, 
Oscar Isaac, 
Ashraf Barhom","/name/nm0001838/,/name/nm1540404/,/name/nm1209966/,/name/nm1678557/",70873.0,617840.0,1
tt3416744,The End of the Tour,2015,R,106 min,"Biography, Drama",7.2,"The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'",James Ponsoldt,/name/nm1242054/,"Jason Segel, 
Jesse Eisenberg, 
Anna Chlumsky, 
Mamie Gummer","/name/nm0781981/,/name/nm0251986/,/name/nm0001043/,/name/nm0336701/",31429.0,2993669.0,1
tt3322364,Concussion,2015,PG-13,123 min,"Biography, Drama, Sport",7.1,"In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play.",Peter Landesman,/name/nm1481618/,"Will Smith, 
Alec Baldwin, 
Albert Brooks, 
David Morse","/name/nm0000226/,/name/nm0000285/,/name/nm0000983/,/name/nm0001556/",97029.0,34542474.0,1
tt8206668,Bad Education,2019,TV-MA,108 min,"Biography, Comedy, Crime",7.1,"The beloved superintendent of New York's Roslyn school district and his staff, friends and relatives become the prime suspects in the unfolding of the single largest public school embezzlement scandal in American history.",Cory Finley,/name/nm8083973/,"Hugh Jackman, 
Ray Romano, 
Welker White, 
Allison Janney","/name/nm0413168/,/name/nm0005380/,/name/nm0925578/,/name/nm0005049/",41373.0,,3
